Shipment_ID,Date,Origin_Port,Destination_Port,Volume_TEU,Distance_nm,Carrier_Reliability_Score,Weather_Condition,Geopolitical_Risk_Score,Fuel_Price_Index,Product_Category,Transport_Mode,Disruption_Occurred,Lead_Time_Days,Predicted_ETA_Date,Predicted_ETA_Days,Transit_Port
SC-49952,2024-04-18,Ningbo,Barcelona,12978,4374,0.6546,Storm,2.8,124.79,Machinery,Sea,1,13.2,2024-05-01 04:48:00,13.2,Mersin
SC-32180,2024-11-25,Ambarli,Busan,3706,6090,0.7658,Clear,3.7,101.43,Auto Parts,Sea,0,14.1,2024-12-09 02:24:00,14.1,Mersin
SC-88411,2024-07-07,Dubai,New York,13344,3015,0.5719,Clear,4.0,108.86,Textiles,Sea,0,7.0,2024-07-14 00:00:00,7.0,Barcelona
SC-11622,2024-04-04,Hamburg,Los Angeles,12733,2335,0.9125,Clear,2.6,111.2,Electronics,Sea,0,5.4,2024-04-09 09:36:00,5.4,Dubai
SC-58756,2024-04-14,Rotterdam,Mersin,15893,2080,0.868,Clear,2.9,101.14,Chemicals,Sea,0,4.8,2024-04-18 19:12:00,4.8,Piraeus
SC-50809,2024-01-08,Rotterdam,Singapore,11068,4134,0.765,Clear,4.0,103.93,Textiles,Sea,0,9.6,2024-01-17 14:24:00,9.6,New York
SC-26725,2024-03-07,Atina,Hamburg,9634,11991,0.513,Clear,2.4,80.51,Electronics,Sea,0,27.8,2024-04-03 19:12:00,27.8,Atina
SC-71396,2024-07-09,Rotterdam,Valencia,9398,2257,0.7406,Clear,4.1,100.8,Auto Parts,Sea,0,5.2,2024-07-14 04:48:00,5.2,Jebel Ali
SC-61226,2024-09-12,Antwerp,Felixstowe,14738,2184,0.6126,Fog,4.9,113.06,Textiles,Sea,0,5.1,2024-09-17 02:24:00,5.1,İzmir
SC-91182,2024-01-09,Ningbo,Marsilya,6539,8841,0.7067,Clear,4.5,92.11,Chemicals,Sea,0,20.5,2024-01-29 12:00:00,20.5,Tanger Med
SC-92565,2024-04-26,Tokyo,Singapore,13696,2122,0.9282,Storm,2.8,136.39,Machinery,Sea,1,6.4,2024-05-02 09:36:00,6.4,Barcelona
SC-39402,2024-09-23,Valencia,Marsilya,4012,10056,0.8848,Clear,3.3,117.63,Electronics,Sea,0,23.3,2024-10-16 07:12:00,23.3,Barcelona
SC-14263,2024-04-08,Tokyo,Antwerp,16921,9263,0.621,Clear,3.9,135.57,Textiles,Sea,0,21.4,2024-04-29 09:36:00,21.4,İzmir
SC-56828,2024-10-24,Tokyo,Dubai,3823,6700,0.9925,Clear,2.4,88.97,Chemicals,Sea,1,20.2,2024-11-13 04:48:00,20.2,Piraeus
SC-57924,2024-06-12,Barcelona,Ambarli,3126,8658,0.9516,Rain,4.2,137.44,Textiles,Sea,0,20.0,2024-07-02 00:00:00,20.0,Barcelona
SC-84182,2024-05-20,Tokyo,Dubai,7799,5514,0.7643,Rain,2.7,147.08,Auto Parts,Sea,0,12.8,2024-06-01 19:12:00,12.8,İzmir
SC-69052,2024-09-24,Hamburg,Tokyo,6553,7633,0.7651,Rain,4.4,104.67,Electronics,Sea,0,17.7,2024-10-11 16:48:00,17.7,Trieste
SC-21664,2024-02-06,İzmir,Tokyo,13493,8077,0.9506,Clear,2.0,99.88,Auto Parts,Sea,0,18.7,2024-02-24 16:48:00,18.7,Atina
SC-45737,2024-03-14,Rotterdam,Mersin,2797,3394,0.8181,Clear,1.0,125.28,Auto Parts,Sea,0,7.9,2024-03-21 21:36:00,7.9,Mersin
SC-99563,2024-03-13,Hamburg,Atina,4066,4352,0.7683,Clear,3.5,124.51,Machinery,Sea,0,10.1,2024-03-23 02:24:00,10.1,Atina
SC-39373,2024-11-03,Felixstowe,Barcelona,12490,11500,0.8746,Clear,2.8,87.87,Auto Parts,Sea,0,26.6,2024-11-29 14:24:00,26.6,New York
SC-46397,2024-07-17,Barcelona,Singapore,8921,7961,0.6175,Storm,1.2,144.87,Chemicals,Sea,1,24.0,2024-08-10 00:00:00,24.0,Barcelona
SC-96145,2024-05-09,Mersin,Antwerp,4418,5944,0.9392,Fog,3.0,113.53,Electronics,Sea,1,17.9,2024-05-26 21:36:00,17.9,Piraeus
SC-48709,2024-09-02,Antwerp,Dubai,18307,8405,0.7657,Clear,1.7,133.51,Machinery,Sea,0,19.5,2024-09-21 12:00:00,19.5,Trieste
SC-71120,2024-11-07,Busan,Barcelona,3659,2490,0.8017,Rain,3.5,105.15,Textiles,Sea,0,5.8,2024-11-12 19:12:00,5.8,İzmir
SC-29250,2024-02-29,Valencia,Dubai,5805,3054,0.545,Clear,2.8,98.31,Auto Parts,Sea,0,7.1,2024-03-07 02:24:00,7.1,Mersin
SC-31172,2024-10-05,Barcelona,Busan,9101,2701,0.6548,Clear,1.7,87.79,Textiles,Sea,0,6.3,2024-10-11 07:12:00,6.3,Piraeus
SC-21555,2024-04-12,Atina,Hamburg,3647,4934,0.7134,Clear,2.6,99.22,Machinery,Sea,0,11.4,2024-04-23 09:36:00,11.4,Piraeus
SC-97410,2024-10-22,Singapore,Shanghai,6341,7387,0.707,Clear,1.9,149.54,Textiles,Sea,0,17.1,2024-11-08 02:24:00,17.1,Dubai
SC-88617,2024-11-15,Tokyo,Hamburg,11278,8037,0.8891,Clear,3.6,126.06,Chemicals,Sea,0,18.6,2024-12-03 14:24:00,18.6,Tanger Med
SC-63276,2024-12-06,Dubai,Antwerp,3064,6695,0.6412,Clear,2.2,136.19,Machinery,Sea,0,15.5,2024-12-21 12:00:00,15.5,Dubai
SC-67492,2024-05-30,Antwerp,New York,5646,11326,0.5911,Fog,4.3,147.1,Electronics,Sea,1,34.1,2024-07-03 02:24:00,34.1,İzmir
SC-63002,2024-06-05,Hamburg,Dubai,14704,10271,0.7913,Clear,1.1,85.53,Electronics,Sea,0,23.8,2024-06-28 19:12:00,23.8,Ambarli
SC-99599,2024-07-24,Dubai,Trieste,6822,11027,0.8075,Clear,2.6,91.53,Electronics,Sea,0,25.5,2024-08-18 12:00:00,25.5,Jebel Ali
SC-82355,2024-06-27,New York,New York,4093,10843,0.5608,Clear,3.5,144.96,Electronics,Sea,1,32.6,2024-07-29 14:24:00,32.6,New York
SC-34762,2024-07-15,Valencia,Felixstowe,16257,2416,0.5012,Rain,1.1,119.52,Machinery,Sea,0,5.6,2024-07-20 14:24:00,5.6,Ambarli
SC-21046,2024-08-10,Marsilya,Valencia,3084,7566,0.9588,Clear,1.9,124.44,Machinery,Sea,0,17.5,2024-08-27 12:00:00,17.5,Piraeus
SC-38769,2024-03-29,Barcelona,Marsilya,16284,7173,0.5398,Rain,2.3,109.93,Machinery,Sea,1,21.6,2024-04-19 14:24:00,21.6,Barcelona
SC-63302,2024-10-13,Dubai,Tokyo,7117,7999,0.9489,Clear,1.1,137.01,Auto Parts,Sea,1,24.1,2024-11-06 02:24:00,24.1,Tanger Med
SC-33150,2024-10-02,İzmir,Trieste,5607,5866,0.6996,Clear,3.2,116.21,Machinery,Sea,0,13.6,2024-10-15 14:24:00,13.6,Trieste
SC-78247,2024-08-23,Ningbo,Dubai,5009,10937,0.8265,Clear,3.5,137.83,Machinery,Sea,0,25.3,2024-09-17 07:12:00,25.3,New York
SC-14853,2024-07-01,İzmir,Valencia,11413,4002,0.5928,Clear,1.9,149.45,Machinery,Sea,0,9.3,2024-07-10 07:12:00,9.3,Barcelona
SC-99399,2024-07-27,Felixstowe,Valencia,15609,2239,0.912,Clear,3.2,125.27,Electronics,Sea,0,5.2,2024-08-01 04:48:00,5.2,Mersin
SC-31792,2024-05-09,Los Angeles,Ambarli,7211,3944,0.5901,Clear,5.0,117.02,Chemicals,Sea,0,9.1,2024-05-18 02:24:00,9.1,Mersin
SC-69129,2024-06-01,Barcelona,Felixstowe,9180,8561,0.6933,Clear,4.5,105.56,Electronics,Sea,0,19.8,2024-06-20 19:12:00,19.8,Ambarli
SC-84478,2024-01-13,Singapore,Dubai,8076,11047,0.619,Clear,1.2,93.63,Chemicals,Sea,0,25.6,2024-02-07 14:24:00,25.6,Atina
SC-77298,2024-05-01,Shanghai,Dubai,3079,7867,0.9188,Clear,1.5,125.97,Chemicals,Sea,0,18.2,2024-05-19 04:48:00,18.2,Piraeus
SC-41987,2024-12-24,Antwerp,Dubai,9340,5194,0.9292,Rain,3.0,84.38,Chemicals,Sea,0,12.0,2025-01-05 00:00:00,12.0,Ambarli
SC-25850,2024-08-07,Mersin,Hamburg,6988,9733,0.686,Rain,2.0,146.94,Electronics,Sea,0,22.5,2024-08-29 12:00:00,22.5,Barcelona
SC-22112,2024-04-15,Busan,Los Angeles,6094,8359,0.6537,Rain,1.3,125.33,Auto Parts,Sea,0,19.3,2024-05-04 07:12:00,19.3,Jebel Ali
SC-34058,2024-03-10,Barcelona,Dubai,7611,9587,0.8868,Clear,2.0,147.16,Textiles,Sea,0,22.2,2024-04-01 04:48:00,22.2,Tanger Med
SC-55420,2024-07-13,Hamburg,Marsilya,4761,6804,0.9393,Clear,1.2,99.06,Auto Parts,Sea,0,15.8,2024-07-28 19:12:00,15.8,Piraeus
SC-48890,2024-07-04,Shanghai,Los Angeles,5817,3353,0.812,Rain,3.1,146.26,Electronics,Sea,0,7.8,2024-07-11 19:12:00,7.8,Atina
SC-76017,2024-04-08,Busan,Los Angeles,5799,4880,0.9637,Clear,3.0,122.85,Chemicals,Sea,0,11.3,2024-04-19 07:12:00,11.3,Singapore
SC-57304,2024-03-22,Shanghai,Busan,6395,2679,0.6915,Rain,1.0,136.72,Textiles,Sea,0,6.2,2024-03-28 04:48:00,6.2,Mersin
SC-42921,2024-03-15,Barcelona,Trieste,7920,10678,0.5759,Rain,2.9,92.52,Auto Parts,Sea,0,24.7,2024-04-08 16:48:00,24.7,Jebel Ali
SC-11524,2024-12-05,Dubai,Felixstowe,14384,5620,0.5898,Clear,3.1,115.01,Machinery,Sea,0,13.0,2024-12-18 00:00:00,13.0,Marsaxlokk
SC-25048,2024-07-10,Marsilya,Ningbo,7154,11630,0.8349,Clear,3.4,119.83,Auto Parts,Sea,0,26.9,2024-08-05 21:36:00,26.9,Singapore
SC-45111,2024-11-20,Felixstowe,Shanghai,7257,6314,0.7038,Hurricane,4.9,107.5,Electronics,Sea,1,19.0,2024-12-09 00:00:00,19.0,İzmir
SC-47904,2024-08-01,Dubai,Los Angeles,3903,8864,0.5782,Rain,4.9,97.73,Textiles,Sea,0,20.5,2024-08-21 12:00:00,20.5,New York
SC-64912,2024-11-10,Barcelona,Dubai,18290,3484,0.6461,Rain,3.1,143.33,Machinery,Sea,0,8.1,2024-11-18 02:24:00,8.1,Trieste
SC-44008,2024-11-13,Marsilya,Trieste,5620,2690,0.7653,Clear,4.4,85.95,Textiles,Sea,0,6.2,2024-11-19 04:48:00,6.2,Tanger Med
SC-10060,2024-05-23,Tokyo,İzmir,8370,10083,0.5607,Clear,1.3,90.78,Textiles,Sea,0,23.3,2024-06-15 07:12:00,23.3,New York
SC-84666,2024-08-03,Ambarli,Atina,17682,8125,0.5017,Clear,3.1,102.44,Auto Parts,Sea,0,18.8,2024-08-21 19:12:00,18.8,İzmir
SC-93559,2024-12-26,Shanghai,Valencia,3124,11204,0.9586,Clear,3.7,144.38,Chemicals,Sea,0,25.9,2025-01-20 21:36:00,25.9,Barcelona
SC-65337,2024-11-19,Los Angeles,Tokyo,13713,8668,0.6524,Clear,3.3,119.49,Auto Parts,Sea,0,20.1,2024-12-09 02:24:00,20.1,Barcelona
SC-23350,2024-01-15,İzmir,Dubai,8038,4347,0.6107,Rain,1.9,106.12,Machinery,Sea,0,10.1,2024-01-25 02:24:00,10.1,Trieste
SC-34354,2024-08-04,Tokyo,Atina,3018,5708,0.8492,Clear,1.3,108.19,Electronics,Sea,0,13.2,2024-08-17 04:48:00,13.2,Piraeus
SC-55186,2024-02-04,Hamburg,Barcelona,4874,8376,0.9267,Clear,2.5,138.64,Auto Parts,Sea,0,19.4,2024-02-23 09:36:00,19.4,Mersin
SC-38145,2024-07-01,İzmir,Tokyo,6252,9930,0.8161,Clear,3.6,81.87,Chemicals,Sea,0,23.0,2024-07-24 00:00:00,23.0,Trieste
SC-44020,2024-09-26,Mersin,Barcelona,14393,2637,0.6272,Clear,5.0,80.79,Chemicals,Sea,0,6.1,2024-10-02 02:24:00,6.1,İzmir
SC-96123,2024-12-23,Rotterdam,Dubai,13735,7866,0.9308,Fog,1.9,83.23,Auto Parts,Sea,0,18.2,2025-01-10 04:48:00,18.2,Jebel Ali
SC-85186,2024-04-09,Mersin,İzmir,3900,8793,0.7552,Rain,4.7,112.84,Machinery,Sea,0,20.4,2024-04-29 09:36:00,20.4,İzmir
SC-95469,2024-01-07,İzmir,New York,9236,5008,0.6906,Clear,1.3,120.69,Chemicals,Sea,0,11.6,2024-01-18 14:24:00,11.6,Jebel Ali
SC-30581,2024-01-30,Valencia,Valencia,12941,9216,0.8024,Clear,4.7,123.71,Chemicals,Sea,0,21.3,2024-02-20 07:12:00,21.3,New York
SC-98929,2024-10-31,Busan,Atina,9419,9372,0.8503,Clear,4.3,131.18,Machinery,Sea,0,21.7,2024-11-21 16:48:00,21.7,Piraeus
SC-33051,2024-05-23,Trieste,Mersin,7482,7600,0.7969,Clear,1.1,93.28,Machinery,Sea,1,22.9,2024-06-14 21:36:00,22.9,Marsaxlokk
SC-61474,2024-04-20,Valencia,Felixstowe,3241,3399,0.9601,Clear,2.2,98.36,Machinery,Sea,0,7.9,2024-04-27 21:36:00,7.9,Atina
SC-79626,2024-08-19,Dubai,Mersin,12683,10003,0.814,Clear,1.2,97.05,Machinery,Sea,0,23.2,2024-09-11 04:48:00,23.2,New York
SC-16960,2024-06-27,Hamburg,Valencia,3399,3505,0.9393,Rain,5.0,90.44,Auto Parts,Sea,1,10.5,2024-07-07 12:00:00,10.5,Tanger Med
SC-45772,2024-03-12,Singapore,Shanghai,14185,7842,0.7935,Clear,2.7,97.11,Auto Parts,Sea,0,18.2,2024-03-30 04:48:00,18.2,Trieste
SC-31520,2024-07-28,Shanghai,Rotterdam,6579,10441,0.6648,Clear,3.6,122.96,Textiles,Sea,0,24.2,2024-08-21 04:48:00,24.2,Marsaxlokk
SC-59481,2024-08-07,Mersin,Trieste,4793,7320,0.7661,Clear,1.9,105.65,Textiles,Sea,0,16.9,2024-08-23 21:36:00,16.9,Jebel Ali
SC-46408,2024-03-20,Rotterdam,Singapore,6974,10727,0.5432,Fog,4.7,133.75,Textiles,Sea,0,24.8,2024-04-13 19:12:00,24.8,Tanger Med
SC-67134,2024-03-23,Trieste,Hamburg,13265,8443,0.6151,Storm,2.1,117.55,Chemicals,Sea,1,25.4,2024-04-17 09:36:00,25.4,New York
SC-30491,2024-02-11,Tokyo,Mersin,3893,5549,0.8831,Rain,2.0,94.84,Machinery,Sea,0,12.8,2024-02-23 19:12:00,12.8,Marsaxlokk
SC-11341,2024-09-29,Rotterdam,Barcelona,9660,8952,0.8307,Clear,2.3,112.72,Auto Parts,Sea,0,20.7,2024-10-19 16:48:00,20.7,Mersin
SC-54623,2024-07-09,New York,İzmir,5926,10649,0.5833,Clear,2.8,121.54,Auto Parts,Sea,0,24.7,2024-08-02 16:48:00,24.7,New York
SC-10338,2024-06-21,İzmir,Mersin,5412,4738,0.719,Rain,1.1,140.63,Machinery,Sea,0,11.0,2024-07-02 00:00:00,11.0,İzmir
SC-81431,2024-01-07,Shanghai,Busan,14968,5369,0.571,Fog,3.4,138.36,Textiles,Sea,1,16.2,2024-01-23 04:48:00,16.2,Jebel Ali
SC-22254,2024-06-03,Dubai,Tokyo,3847,6135,0.9279,Clear,1.1,109.85,Chemicals,Sea,0,14.2,2024-06-17 04:48:00,14.2,New York
SC-61860,2024-01-10,Los Angeles,Mersin,7910,9983,0.5546,Clear,3.2,125.34,Auto Parts,Sea,0,23.1,2024-02-02 02:24:00,23.1,Atina
SC-21344,2024-02-03,Tokyo,New York,4728,5411,0.8271,Clear,2.8,100.85,Electronics,Sea,0,12.5,2024-02-15 12:00:00,12.5,Barcelona
SC-11750,2024-02-05,Atina,Valencia,6419,7635,0.8035,Rain,2.0,124.31,Chemicals,Sea,0,17.7,2024-02-22 16:48:00,17.7,Atina
SC-64756,2024-01-06,Los Angeles,Ambarli,3308,6069,0.7364,Clear,2.3,143.9,Chemicals,Sea,0,14.0,2024-01-20 00:00:00,14.0,Atina
SC-77957,2024-08-02,Valencia,Rotterdam,13861,8251,0.6391,Clear,3.8,123.72,Textiles,Sea,0,19.1,2024-08-21 02:24:00,19.1,Marsaxlokk
SC-68053,2024-05-13,Rotterdam,New York,6350,5185,0.702,Storm,1.0,101.26,Machinery,Sea,1,15.6,2024-05-28 14:24:00,15.6,Ambarli
SC-80855,2024-10-11,Ambarli,Barcelona,11602,5238,0.9032,Rain,2.3,125.08,Electronics,Sea,0,12.1,2024-10-23 02:24:00,12.1,Mersin
SC-25896,2024-05-05,İzmir,Atina,3327,10452,0.8808,Clear,3.7,143.19,Textiles,Sea,0,24.2,2024-05-29 04:48:00,24.2,Mersin
SC-65761,2024-12-02,Valencia,Rotterdam,5623,7737,0.8694,Clear,1.6,89.59,Machinery,Sea,0,17.9,2024-12-19 21:36:00,17.9,Dubai
SC-72552,2024-06-22,Atina,Marsilya,4063,11439,0.8749,Clear,3.2,113.77,Electronics,Sea,0,26.5,2024-07-18 12:00:00,26.5,Atina
SC-87454,2024-05-31,Valencia,Trieste,8950,4573,0.5719,Clear,1.7,102.47,Auto Parts,Sea,0,10.6,2024-06-10 14:24:00,10.6,Atina
SC-37935,2024-11-26,Barcelona,Tokyo,7718,8853,0.5495,Clear,1.6,96.9,Electronics,Sea,0,20.5,2024-12-16 12:00:00,20.5,İzmir
SC-47641,2024-01-26,Felixstowe,Valencia,6929,2125,0.9307,Clear,4.1,107.73,Textiles,Sea,0,4.9,2024-01-30 21:36:00,4.9,Tanger Med
SC-39711,2024-04-24,Ambarli,Ningbo,5091,11421,0.9186,Clear,2.1,107.58,Electronics,Sea,0,26.4,2024-05-20 09:36:00,26.4,Barcelona
SC-80342,2024-10-10,Marsilya,Singapore,6659,3306,0.8407,Clear,2.5,94.73,Electronics,Sea,0,7.7,2024-10-17 16:48:00,7.7,Singapore
SC-22182,2024-03-15,Tokyo,Shanghai,8898,4101,0.803,Storm,3.9,108.25,Electronics,Sea,0,9.5,2024-03-24 12:00:00,9.5,Dubai
SC-97833,2024-06-14,Dubai,Ambarli,8918,2135,0.6834,Rain,1.7,124.36,Auto Parts,Sea,0,4.9,2024-06-18 21:36:00,4.9,Ambarli
SC-66276,2024-07-07,Los Angeles,Rotterdam,8507,9311,0.612,Clear,3.1,81.8,Machinery,Sea,0,21.6,2024-07-28 14:24:00,21.6,Piraeus
SC-29541,2024-03-18,Trieste,Busan,9666,3459,0.8338,Fog,4.7,149.25,Electronics,Sea,0,8.0,2024-03-26 00:00:00,8.0,Dubai
SC-92310,2024-03-30,Singapore,Hamburg,9412,6231,0.9565,Clear,3.2,100.72,Chemicals,Sea,0,14.4,2024-04-13 09:36:00,14.4,Jebel Ali
SC-54813,2024-06-24,Felixstowe,Atina,4560,9656,0.7185,Rain,1.2,123.66,Textiles,Sea,0,22.4,2024-07-16 09:36:00,22.4,Marsaxlokk
SC-47198,2024-01-21,Shanghai,Ambarli,2979,2812,0.6516,Clear,3.4,99.85,Chemicals,Sea,0,6.5,2024-01-27 12:00:00,6.5,Trieste
SC-18820,2024-02-23,Singapore,Shanghai,9728,9900,0.6354,Rain,1.4,107.55,Machinery,Sea,0,22.9,2024-03-16 21:36:00,22.9,Trieste
SC-34070,2024-07-02,Tokyo,Atina,7503,11043,0.5119,Clear,2.1,118.45,Textiles,Sea,0,25.6,2024-07-27 14:24:00,25.6,Mersin
SC-79768,2024-12-24,Felixstowe,Shanghai,6297,11936,0.7602,Clear,4.4,122.83,Machinery,Sea,0,27.6,2025-01-20 14:24:00,27.6,Ambarli
SC-21122,2024-08-09,Hamburg,Singapore,11604,9568,0.9941,Rain,1.0,133.93,Textiles,Sea,1,28.8,2024-09-06 19:12:00,28.8,Singapore
SC-90559,2024-11-10,Atina,Trieste,10252,2870,0.9076,Clear,1.3,135.42,Chemicals,Sea,0,6.6,2024-11-16 14:24:00,6.6,Piraeus
SC-83543,2024-11-23,Felixstowe,Antwerp,2906,10826,0.9487,Clear,2.5,116.31,Chemicals,Sea,0,25.1,2024-12-18 02:24:00,25.1,Tanger Med
SC-93441,2024-06-27,Marsilya,İzmir,9748,2668,0.8106,Clear,5.0,85.3,Auto Parts,Sea,0,6.2,2024-07-03 04:48:00,6.2,Piraeus
SC-51786,2024-10-02,Los Angeles,Barcelona,5805,3293,0.7407,Clear,2.2,119.04,Machinery,Sea,0,7.6,2024-10-09 14:24:00,7.6,İzmir
SC-16737,2024-04-21,Marsilya,Busan,9846,10460,0.9952,Clear,1.6,113.43,Chemicals,Sea,0,24.2,2024-05-15 04:48:00,24.2,Dubai
SC-46062,2024-08-11,Rotterdam,Hamburg,3280,11052,0.7236,Clear,3.2,95.08,Textiles,Sea,0,25.6,2024-09-05 14:24:00,25.6,İzmir
SC-64237,2024-08-01,Antwerp,Dubai,3353,10673,0.9584,Clear,3.1,80.71,Electronics,Sea,0,24.7,2024-08-25 16:48:00,24.7,Trieste
SC-61571,2024-02-28,Mersin,Dubai,4172,5390,0.8809,Clear,2.8,102.12,Electronics,Sea,0,12.5,2024-03-11 12:00:00,12.5,Singapore
SC-35510,2024-11-22,Singapore,Shanghai,5277,11453,0.6655,Fog,4.8,98.16,Electronics,Sea,0,26.5,2024-12-18 12:00:00,26.5,Tanger Med
SC-29426,2024-04-18,İzmir,İzmir,18520,10294,0.7515,Clear,2.1,113.8,Auto Parts,Sea,0,23.8,2024-05-11 19:12:00,23.8,Singapore
SC-47265,2024-06-05,Mersin,New York,4507,7549,0.6922,Clear,2.2,133.31,Chemicals,Sea,0,17.5,2024-06-22 12:00:00,17.5,New York
SC-27850,2024-07-09,Mersin,Antwerp,14405,6887,0.5681,Clear,1.6,110.73,Machinery,Sea,0,15.9,2024-07-24 21:36:00,15.9,Singapore
SC-76150,2024-07-18,Dubai,Trieste,5622,6334,0.6784,Rain,3.8,146.61,Machinery,Sea,1,19.1,2024-08-06 02:24:00,19.1,Singapore
SC-97312,2024-11-07,Trieste,Shanghai,5336,7684,0.9445,Rain,2.3,95.49,Auto Parts,Sea,1,23.1,2024-11-30 02:24:00,23.1,Tanger Med
SC-99613,2024-07-14,Felixstowe,New York,4100,11073,0.8763,Clear,4.2,95.47,Textiles,Sea,0,25.6,2024-08-08 14:24:00,25.6,Jebel Ali
SC-84910,2024-02-04,Rotterdam,Busan,9389,8750,0.6388,Fog,4.9,122.31,Chemicals,Sea,0,20.3,2024-02-24 07:12:00,20.3,Trieste
SC-62375,2024-09-02,Singapore,Ambarli,8914,4235,0.684,Rain,1.2,142.74,Chemicals,Sea,0,9.8,2024-09-11 19:12:00,9.8,Piraeus
SC-45435,2024-08-24,Rotterdam,Ambarli,11000,6983,0.8082,Rain,5.0,127.03,Textiles,Sea,0,16.2,2024-09-09 04:48:00,16.2,Mersin
SC-67132,2024-04-13,Rotterdam,Dubai,14078,9752,0.7081,Clear,2.0,127.16,Textiles,Sea,0,22.6,2024-05-05 14:24:00,22.6,Ambarli
SC-88945,2024-01-07,Rotterdam,Rotterdam,13775,7019,0.7515,Clear,2.7,136.44,Chemicals,Sea,0,16.2,2024-01-23 04:48:00,16.2,Ambarli
SC-92050,2024-10-09,Singapore,Valencia,5156,10041,0.8491,Clear,4.1,126.81,Chemicals,Sea,0,23.2,2024-11-01 04:48:00,23.2,Jebel Ali
SC-12983,2024-01-01,Singapore,İzmir,8779,4577,0.7336,Clear,3.7,133.15,Electronics,Sea,0,10.6,2024-01-11 14:24:00,10.6,Jebel Ali
SC-30662,2024-08-06,Atina,Hamburg,9561,2675,0.5955,Clear,4.1,140.63,Machinery,Sea,0,6.2,2024-08-12 04:48:00,6.2,New York
SC-33510,2024-08-17,Mersin,Dubai,18451,4439,0.7603,Clear,2.9,80.55,Electronics,Sea,0,10.3,2024-08-27 07:12:00,10.3,Trieste
SC-88187,2024-06-20,Atina,Dubai,6482,11873,0.6781,Rain,4.7,141.99,Electronics,Sea,0,27.5,2024-07-17 12:00:00,27.5,Trieste
SC-50998,2024-03-27,Antwerp,New York,5532,7587,0.6454,Clear,4.2,95.07,Machinery,Sea,0,17.6,2024-04-13 14:24:00,17.6,New York
SC-66846,2024-02-10,Shanghai,Trieste,5337,7945,0.6641,Clear,2.2,143.85,Auto Parts,Sea,1,23.9,2024-03-04 21:36:00,23.9,Ambarli
SC-16640,2024-05-02,Valencia,Mersin,8487,11468,0.7195,Fog,4.8,98.63,Auto Parts,Sea,0,26.5,2024-05-28 12:00:00,26.5,Mersin
SC-54547,2024-11-26,Busan,Trieste,8542,6767,0.9433,Clear,4.8,111.87,Auto Parts,Sea,0,15.7,2024-12-11 16:48:00,15.7,Trieste
SC-64620,2024-10-24,İzmir,Dubai,8445,9004,0.867,Clear,2.7,145.37,Auto Parts,Sea,0,20.8,2024-11-13 19:12:00,20.8,Atina
SC-25317,2024-06-26,Busan,Mersin,8588,9728,0.8339,Clear,3.6,87.68,Textiles,Sea,0,22.5,2024-07-18 12:00:00,22.5,Ambarli
SC-17564,2024-03-03,Los Angeles,Shanghai,8260,8609,0.7356,Fog,4.3,132.17,Electronics,Sea,1,25.9,2024-03-28 21:36:00,25.9,Tanger Med
SC-37345,2024-06-13,Busan,Shanghai,4556,6934,0.5009,Fog,4.3,107.47,Textiles,Sea,1,20.9,2024-07-03 21:36:00,20.9,Dubai
SC-89273,2024-07-05,Marsilya,Antwerp,7727,5648,0.6703,Clear,1.1,81.69,Textiles,Sea,0,13.1,2024-07-18 02:24:00,13.1,Barcelona
SC-84859,2024-07-27,Ambarli,New York,8914,9131,0.9066,Fog,3.5,145.74,Machinery,Sea,1,27.5,2024-08-23 12:00:00,27.5,İzmir
SC-90765,2024-08-14,Valencia,Antwerp,14592,3312,0.6941,Clear,4.9,88.25,Auto Parts,Sea,1,10.0,2024-08-24 00:00:00,10.0,New York
SC-84038,2024-02-17,Ambarli,Shanghai,2868,11265,0.7819,Clear,1.9,134.19,Chemicals,Sea,0,26.1,2024-03-14 02:24:00,26.1,İzmir
SC-62393,2024-08-11,Barcelona,Felixstowe,8599,6099,0.6024,Clear,4.2,106.9,Auto Parts,Sea,0,14.1,2024-08-25 02:24:00,14.1,Tanger Med
SC-76081,2024-01-03,Tokyo,Los Angeles,9055,3654,0.9579,Clear,3.1,136.74,Electronics,Sea,0,8.5,2024-01-11 12:00:00,8.5,Dubai
SC-39430,2024-06-23,Los Angeles,Hamburg,7115,8018,0.9616,Clear,1.9,132.52,Textiles,Sea,0,18.6,2024-07-11 14:24:00,18.6,Atina
SC-85532,2024-04-08,Ambarli,New York,2561,3285,0.573,Clear,1.2,124.33,Electronics,Sea,0,7.6,2024-04-15 14:24:00,7.6,Atina
SC-37788,2024-04-25,Atina,Marsilya,3403,9852,0.8621,Clear,4.0,145.75,Textiles,Sea,0,22.8,2024-05-17 19:12:00,22.8,Piraeus
SC-58543,2024-09-26,Rotterdam,Dubai,19396,10726,0.5376,Clear,2.3,86.92,Textiles,Sea,0,24.8,2024-10-20 19:12:00,24.8,New York
SC-23919,2024-09-09,Valencia,Rotterdam,7838,9046,0.7993,Clear,2.5,135.9,Textiles,Sea,0,20.9,2024-09-29 21:36:00,20.9,New York
SC-79346,2024-11-12,Ningbo,Barcelona,5307,7180,0.5893,Rain,2.9,126.95,Chemicals,Sea,0,16.6,2024-11-28 14:24:00,16.6,Dubai
SC-49974,2024-04-04,Los Angeles,Busan,15597,3379,0.5729,Clear,3.0,102.03,Auto Parts,Sea,0,7.8,2024-04-11 19:12:00,7.8,Trieste
